,name
2997,8
2998,6
2999,4
3000,2
3001,4
3002,2
3003,2
3004,7
3005,3
3006,6
3007,1
3008,7
3009,4
3010,4
3011,4
3012,3
3013,3
3014,8
3015,4
3016,8
3017,4
3018,7
3019,4
3020,4
3021,7
3022,7
3023,7
3024,7
3025,7
3026,7
3027,7
3028,7
3029,7
3030,7
3031,7
3032,7
3033,7
3034,7
3035,4
3036,4
3037,3
3038,3
3039,5
3040,3
3041,2
3042,4
3043,9
3044,9
3045,9
3046,2
3047,2
3048,5
3049,5
3050,5
3051,5
3052,5
3053,6
3054,4
3055,4
3056,4
3057,2
3058,2
3059,4
3060,4
3061,4
3062,4
3063,4
3064,4
3065,4
3066,8
3067,3
3068,6
3069,7
3070,2
3071,4
3072,6
3073,8
3074,4
3075,3
3076,5
3077,2
3078,9
3079,5
3080,4
3081,2
3082,2
3083,8
3084,8
3085,5
3086,8
3087,5
3088,5
3089,5
3090,5
3091,8
3092,5
3093,4
3094,8
3095,1
3096,8
3097,3
3098,5
3099,4
3100,6
3101,6
3102,6
3103,6
3104,6
3105,6
3106,6
3107,6
3108,6
3109,6
3110,6
3111,6
3112,6
3113,5
3114,8
3115,7
3116,7
3117,7
3118,7
3119,7
3120,7
3121,7
3122,7
3123,7
3124,7
3125,7
3126,7
3127,7
3128,7
3129,4
3130,3
3131,7
3132,7
3133,4
3134,4
3135,4
3136,4
3137,4
3138,4
3139,4
3140,4
3141,8
3142,4
3143,4
3144,4
3145,7
3146,4
3147,7
3148,7
3149,1
3150,5
3151,5
3152,5
3153,5
3154,5
3155,4
3156,4
3157,5
3158,5
3159,5
3160,4
3161,3
3162,2
3163,2
3164,4
3165,7
3166,7
3167,4
3168,4
3169,4
3170,7
3171,2
3172,4
3173,9
3174,8
3175,5
3176,3
3177,8
3178,4
3179,1
3180,3
3181,9
3182,5
3183,8
3184,2
3185,2
3186,2
3187,2
3188,4
3189,8
3190,2
3191,2
3192,1
3193,7
3194,4
3195,4
3196,4
3197,8
3198,8
3199,7
3200,7
3201,7
3202,2
3203,7
3204,7
3205,7
3206,9
3207,7
3208,5
3209,5
3210,5
3211,8
3212,4
3213,3
3214,2
3215,4
3216,6
3217,4
3218,5
3219,5
3220,5
3221,5
3222,5
3223,4
3224,4
3225,8
3226,1
3227,2
3228,6
3229,2
3230,7
3231,8
3232,3
3233,8
3234,7
3235,7
3236,5
3237,5
3238,5
3239,5
3240,5
3241,4
3242,4
3243,7
3244,7
3245,6
3246,9
3247,8
3248,7
3249,4
3250,4
3251,8
3252,8
3253,4
3254,4
3255,8
3256,7
3257,2
3258,1
3259,1
3260,7
3261,1
3262,4
3263,9
3264,8
3265,7
3266,7
3267,7
3268,5
3269,8
3270,7
3271,7
3272,8
3273,4
3274,5
3275,2
3276,7
3277,7
3278,3
3279,2
3280,6
3281,7
3282,4
3283,8
3284,3
3285,3
3286,2
3287,2
3288,4
3289,7
3290,4
3291,5
3292,4
3293,4
3294,4
3295,4
3296,1
3297,1
3298,7
3299,2
3300,2
3301,4
3302,7
3303,1
3304,9
3305,2
3306,4
3307,9
3308,8
3309,3
3310,8
3311,1
3312,1
3313,8
3314,8
3315,9
3316,8
3317,8
3318,7
3319,7
3320,8
3321,4
3322,5
3323,5
3324,1
3325,4
3326,8
3327,4
3328,1
3329,4
3330,8
3331,3
3332,5
3333,5
3334,8
3335,4
3336,7
3337,9
3338,4
3339,4
3340,1
3341,8
3342,8
3343,8
3344,1
3345,8
3346,8
3347,8
3348,1
3349,2
3350,9
3351,8
3352,7
3353,2
3354,2
3355,6
3356,7
3357,3
3358,5
3359,4
3360,7
3361,7
3362,5
3363,9
3364,4
3365,4
3366,8
3367,8
3368,8
3369,9
3370,8
3371,8
3372,8
3373,4
3374,4
3375,7
3376,4
3377,8
3378,8
3379,7
3380,9
3381,9
3382,8
3383,3
3384,2
3385,8
3386,7
3387,7
3388,2
3389,8
3390,8
3391,7
3392,2
3393,2
3394,2
3395,8
3396,2
3397,2
3398,2
3399,2
3400,2
3401,7
3402,8
3403,4
3404,6
3405,2
3406,7
3407,5
3408,5
3409,4
3410,8
3411,9
3412,5
3413,5
3414,5
3415,6
3416,5
3417,5
3418,8
3419,9
3420,4
3421,3
3422,5
3423,7
3424,4
3425,4
3426,5
3427,9
3428,5
3429,7
3430,5
3431,2
3432,2
3433,9
3434,9
3435,5
3436,5
3437,2
3438,4
3439,9
3440,8
3441,8
3442,8
3443,4
3444,4
3445,9
3446,4
3447,4
3448,7
3449,7
3450,7
3451,2
3452,2
3453,2
3454,2
3455,2
3456,2
3457,2
3458,2
3459,2
3460,2
3461,2
3462,2
3463,2
3464,2
3465,2
3466,2
3467,2
3468,4
3469,2
3470,4
3471,9
3472,3
3473,9
3474,8
3475,5
3476,7
3477,2
3478,8
3479,7
3480,5
3481,4
3482,3
3483,4
3484,8
3485,9
3486,8
3487,8
3488,1
3489,1
3490,8
3491,7
3492,7
3493,3
3494,7
3495,4
3496,4
3497,4
3498,2
3499,1
3500,8
3501,3
3502,7
3503,8
3504,8
3505,5
3506,7
3507,3
3508,5
3509,5
3510,9
3511,4
3512,4
3513,5
3514,5
3515,2
3516,8
3517,9
3518,4
3519,4
3520,4
3521,8
3522,8
3523,8
3524,8
3525,8
3526,4
3527,3
3528,3
3529,7
3530,4
3531,7
3532,7
3533,2
3534,5
3535,9
3536,8
3537,4
3538,9
3539,4
3540,4
3541,7
3542,4
3543,2
3544,8
3545,8
3546,8
3547,8
3548,8
3549,8
3550,8
3551,7
3552,8
3553,8
3554,8
3555,8
3556,8
3557,5
3558,5
3559,5
3560,4
3561,8
3562,5
3563,5
3564,5
3565,8
3566,4
3567,4
3568,9
3569,9
3570,5
3571,7
3572,4
3573,8
3574,8
3575,8
3576,5
3577,5
3578,4
3579,1
3580,1
3581,1
3582,1
3583,5
3584,8
3585,2
3586,4
3587,7
3588,9
3589,9
3590,9
3591,9
3592,4
3593,4
3594,1
3595,1
3596,4
3597,5
3598,1
3599,4
3600,4
3601,4
3602,2
3603,2
3604,8
3605,8
3606,8
3607,3
3608,3
3609,3
3610,3
3611,3
3612,3
3613,3
3614,3
3615,3
3616,3
3617,7
3618,7
3619,7
3620,7
3621,4
3622,4
3623,1
3624,1
3625,7
3626,3
3627,3
3628,1
3629,7
3630,7
3631,5
3632,9
3633,9
3634,4
3635,7
3636,7
3637,4
3638,4
3639,8
3640,4
3641,4
3642,5
3643,4
3644,4
3645,4
3646,7
3647,4
3648,9
3649,4
3650,4
3651,7
3652,7
3653,7
3654,7
3655,8
3656,8
3657,8
3658,8
3659,8
3660,2
3661,2
3662,1
3663,8
3664,6
3665,3
3666,1
3667,1
3668,1
3669,5
3670,4
3671,8
3672,4
3673,4
3674,4
3675,6
3676,8
3677,6
3678,1
3679,5
3680,1
3681,1
3682,9
3683,8
3684,9
3685,4
3686,9
3687,7
3688,8
3689,8
3690,8
3691,4
3692,4
3693,2
3694,2
3695,2
3696,4
3697,2
3698,9
3699,2
3700,6
3701,7
3702,7
3703,7
3704,2
3705,4
3706,4
3707,4
3708,8
3709,3
3710,7
3711,9
3712,3
3713,7
3714,6
3715,5
3716,4
3717,4
3718,2
3719,2
3720,4
3721,4
3722,1
3723,1
3724,4
3725,4
3726,5
3727,5
3728,4
3729,3
3730,5
3731,4
3732,4
3733,3
3734,7
3735,7
3736,7
3737,7
3738,7
3739,2
3740,4
3741,9
3742,9
3743,9
3744,9
3745,9
3746,9
3747,9
3748,9
3749,8
3750,5
3751,7
3752,7
3753,4
3754,3
3755,8
3756,1
3757,4
3758,8
3759,3
3760,8
3761,8
3762,8
3763,9
3764,4
3765,8
3766,8
3767,8
3768,9
3769,5
3770,8
3771,9
3772,8
3773,8
3774,5
3775,5
3776,1
3777,1
3778,1
3779,7
3780,9
3781,4
3782,4
3783,4
3784,4
3785,5
3786,4
3787,9
3788,4
3789,6
3790,5
3791,2
3792,2
3793,4
3794,1
3795,7
3796,4
3797,2
3798,6
3799,2
3800,2
3801,2
3802,4
3803,4
3804,4
3805,6
3806,4
3807,2
3808,2
3809,4
3810,4
3811,8
3812,2
3813,1
3814,1
3815,3
3816,2
3817,2
3818,4
3819,4
3820,3
3821,5
3822,2
3823,4
3824,7
3825,2
3826,8
3827,5
3828,5
3829,5
3830,4
3831,4
3832,2
3833,2
3834,4
3835,9
3836,7
3837,7
3838,6
3839,5
3840,2
3841,9
3842,4
3843,4
3844,7
3845,7
3846,7
3847,3
3848,4
3849,7
3850,8
3851,8
3852,8
3853,8
3854,7
3855,7
3856,2
3857,7
3858,2
3859,2
3860,2
3861,2
3862,2
3863,2
3864,1
3865,1
3866,4
3867,8
3868,4
3869,8
3870,5
3871,4
3872,2
3873,2
3874,5
3875,8
3876,8
3877,3
3878,3
3879,8
3880,6
3881,3
3882,9
3883,7
3884,4
3885,4
3886,7
3887,2
3888,4
3889,2
3890,7
3891,7
3892,7
3893,7
3894,7
3895,7
3896,7
3897,7
3898,7
3899,7
3900,8
3901,8
3902,4
3903,4
3904,5
3905,5
3906,9
3907,3
3908,7
3909,7
3910,7
3911,8
3912,5
3913,5
3914,3
3915,6
3916,2
3917,2
3918,1
3919,7
3920,6
3921,1
3922,5
3923,5
3924,5
3925,4
3926,4
3927,4
3928,4
3929,4
3930,5
3931,9
3932,7
3933,7
3934,5
3935,6
3936,6
3937,2
3938,2
3939,9
3940,5
3941,9
3942,5
3943,5
3944,5
3945,5
3946,3
3947,5
3948,5
3949,2
3950,2
3951,6
3952,6
3953,1
3954,5
3955,5
3956,5
3957,5
3958,4
3959,1
3960,1
3961,1
3962,4
3963,4
3964,4
3965,5
3966,4
3967,8
3968,7
3969,8
3970,2
3971,2
3972,2
3973,7
3974,6
3975,1
3976,8
3977,8
3978,4
3979,6
3980,9
3981,9
3982,2
3983,1
3984,1
3985,1
3986,4
3987,7
3988,4
3989,5
3990,4
3991,8
3992,9
3993,9
3994,4
3995,7
3996,2
3997,2
3998,5
3999,6
4000,5
4001,5
4002,8
4003,7
4004,7
4005,7
4006,8
4007,4
4008,7
4009,9
4010,7
4011,7
4012,8
4013,3
4014,8
4015,4
4016,7
4017,7
4018,7
4019,3
4020,1
4021,9
4022,4
4023,4
4024,7
4025,7
4026,7
4027,7
4028,9
4029,7
4030,7
4031,7
4032,5
4033,4
4034,5
4035,4
4036,7
4037,4
4038,4
4039,4
4040,8
4041,4
4042,4
4043,6
4044,4
4045,4
4046,8
4047,9
4048,8
4049,8
4050,2
4051,2
4052,2
4053,2
4054,2
4055,2
4056,2
4057,2
4058,2
4059,2
4060,2
4061,7
4062,7
4063,8
4064,8
4065,8
4066,8
4067,8
4068,8
4069,4
4070,5
4071,5
4072,8
4073,9
4074,8
4075,7
4076,5
4077,7
4078,5
4079,5
4080,5
4081,5
4082,3
4083,3
4084,8
4085,4
4086,8
4087,7
4088,7
4089,5
4090,5
4091,5
4092,5
4093,4
4094,7
4095,2
4096,5
4097,8
4098,3
4099,1
4100,1
4101,5
4102,5
4103,5
4104,4
4105,8
4106,7
4107,2
4108,2
4109,8
4110,8
4111,8
4112,8
4113,7
4114,5
4115,5
4116,4
4117,8
4118,4
4119,9
4120,9
4121,9
4122,4
4123,4
4124,5
4125,8
4126,9
4127,4
4128,4
4129,7
4130,7
4131,1
4132,7
4133,7
4134,4
4135,4
4136,8
4137,7
4138,7
4139,7
4140,4
4141,8
4142,7
4143,8
4144,4
4145,4
4146,8
4147,8
4148,4
4149,1
4150,1
4151,5
4152,5
4153,5
4154,4
4155,4
4156,4
4157,4
4158,3
4159,2
4160,8
4161,7
4162,4
4163,9
4164,4
4165,4
4166,3
4167,2
4168,2
4169,9
4170,9
4171,8
4172,8
4173,3
4174,7
4175,7
4176,9
4177,9
4178,5
4179,5
4180,5
4181,7
4182,7
4183,7
4184,7
4185,7
4186,7
4187,7
4188,7
4189,7
4190,7
4191,7
4192,7
4193,7
4194,7
4195,7
4196,3
4197,3
4198,2
4199,4
4200,9
4201,8
4202,4
4203,7
4204,4
4205,4
4206,8
4207,2
4208,7
4209,8
4210,8
4211,7
4212,6
4213,8
4214,5
4215,4
4216,2
4217,2
4218,4
4219,4
4220,9
4221,3
4222,5
4223,5
4224,5
4225,4
4226,9
4227,4
4228,7
4229,8
4230,2
4231,4
4232,2
4233,4
4234,5
4235,5
4236,9
4237,9
4238,9
4239,9
4240,9
4241,9
4242,9
4243,9
4244,9
4245,9
4246,5
4247,5
4248,4
4249,4
4250,3
4251,7
4252,7
4253,8
4254,5
4255,5
4256,5
4257,5
4258,5
4259,5
4260,5
4261,5
4262,5
4263,5
4264,8
4265,8
4266,8
4267,5
4268,2
4269,8
4270,7
4271,4
4272,2
4273,4
4274,5
4275,3
4276,4
4277,4
4278,8
4279,7
4280,6
4281,6
4282,6
4283,2
4284,8
4285,2
4286,2
4287,1
4288,8
4289,8
4290,8
4291,5
4292,5
4293,9
4294,5
4295,5
4296,2
4297,4
4298,3
4299,1
4300,8
4301,9
4302,4
4303,4
4304,2
4305,2
4306,1
4307,8
4308,8
4309,7
4310,2
4311,2
4312,9
4313,7
4314,7
4315,7
4316,9
4317,4
4318,4
4319,5
4320,4
4321,7
4322,5
4323,8
4324,6
4325,5
4326,2
4327,6
4328,4
4329,4
4330,4
4331,4
4332,4
4333,4
4334,4
4335,4
4336,4
4337,4
4338,4
4339,4
4340,4
4341,4
4342,2
4343,4
4344,4
4345,4
4346,4
4347,4
4348,4
4349,4
4350,4
4351,4
4352,4
4353,4
4354,4
4355,4
4356,4
4357,4
4358,4
4359,4
4360,4
4361,4
4362,4
4363,4
4364,4
4365,4
4366,4
4367,4
4368,4
4369,4
4370,4
4371,4
4372,4
4373,4
4374,5
4375,4
4376,2
4377,2
4378,2
4379,6
4380,1
4381,5
4382,9
4383,9
4384,9
4385,5
4386,5
4387,5
4388,1
4389,8
4390,8
4391,8
4392,4
4393,5
4394,5
4395,9
4396,9
4397,9
4398,9
4399,9
4400,9
4401,9
4402,8
4403,6
4404,6
4405,7
4406,5
4407,1
4408,1
4409,1
4410,4
4411,8
4412,3
4413,1
4414,1
4415,1
4416,3
4417,7
4418,4
4419,7
4420,4
4421,1
4422,1
4423,1
4424,3
4425,3
4426,3
4427,3
4428,8
4429,8
4430,5
4431,3
4432,3
4433,3
4434,3
4435,3
4436,2
4437,2
4438,2
4439,2
4440,2
4441,2
4442,2
4443,4
4444,4
4445,2
4446,2
4447,2
4448,3
4449,4
4450,4
4451,7
4452,8
4453,2
4454,2
4455,8
4456,5
4457,5
4458,4
4459,2
4460,8
4461,5
4462,2
4463,5
4464,8
4465,4
4466,8
4467,5
4468,4
4469,6
4470,4
4471,4
4472,4
4473,6
4474,9
4475,8
4476,5
4477,4
4478,5
4479,1
4480,4
4481,5
4482,5
4483,5
4484,7
4485,7
4486,8
4487,8
4488,8
4489,4
4490,2
4491,4
4492,4
4493,2
4494,2
4495,9
4496,9
4497,5
4498,5
4499,5
4500,8
4501,8
4502,8
4503,4
4504,5
4505,5
4506,3
4507,2
4508,8
4509,1
4510,7
4511,4
4512,9
4513,9
4514,9
4515,9
4516,6
4517,4
4518,8
4519,5
4520,3
4521,5
4522,5
4523,5
4524,5
4525,8
4526,2
4527,2
4528,7
4529,8
4530,8
4531,5
4532,1
4533,4
4534,8
4535,1
4536,8
4537,1
4538,8
4539,2
4540,3
4541,8
4542,4
4543,1
4544,1
4545,4
4546,2
4547,8
4548,2
4549,2
4550,5
4551,5
4552,5
4553,4
4554,9
4555,9
4556,8
4557,8
4558,8
4559,8
4560,8
4561,8
4562,8
4563,8
4564,4
4565,8
4566,8
4567,7
4568,4
4569,4
4570,8
4571,4
4572,1
4573,2
4574,2
4575,2
4576,6
4577,3
4578,1
4579,7
4580,4
4581,2
4582,4
4583,8
4584,2
4585,1
4586,2
4587,4
4588,4
4589,5
4590,5
4591,5
4592,5
4593,4
4594,8
4595,6
4596,7
4597,2
4598,3
4599,2
4600,8
4601,8
4602,7
4603,7
4604,1
4605,3
4606,2
4607,2
4608,2
4609,4
4610,8
4611,7
4612,4
4613,8
4614,8
4615,8
4616,8
4617,9
4618,9
4619,1
4620,4
4621,5
4622,4
4623,2
4624,2
4625,2
4626,5
4627,4
4628,4
4629,7
4630,4
4631,7
4632,2
4633,3
4634,3
4635,5
4636,2
4637,7
4638,4
4639,4
4640,8
4641,2
4642,2
4643,7
4644,1
4645,1
4646,7
4647,7
4648,5
4649,7
4650,2
4651,2
4652,4
4653,5
4654,6
4655,5
4656,2
4657,7
4658,2
4659,4
4660,4
4661,2
4662,2
4663,1
4664,9
4665,5
4666,5
4667,5
4668,5
4669,5
4670,8
4671,8
4672,8
4673,4
4674,2
4675,2
4676,1
4677,5
4678,5
4679,3
4680,2
4681,8
4682,4
4683,4
4684,9
4685,9
4686,1
4687,4
4688,8
4689,4
4690,6
4691,4
4692,4
4693,4
4694,8
4695,8
4696,7
4697,7
4698,5
4699,5
4700,8
4701,4
4702,4
4703,7
4704,8
4705,7
4706,7
4707,4
4708,5
4709,5
4710,9
4711,9
4712,4
4713,4
4714,4
4715,4
4716,4
4717,4
4718,4
4719,4
4720,4
4721,7
4722,2
4723,3
4724,2
4725,4
4726,8
4727,7
4728,6
4729,6
4730,4
4731,2
4732,3
4733,8
4734,7
4735,8
4736,7
4737,8
4738,2
4739,7
4740,8
4741,8
4742,5
4743,1
4744,1
4745,2
4746,2
4747,7
4748,1
4749,1
4750,7
4751,4
4752,4
4753,4
4754,7
4755,7
4756,7
4757,8
4758,8
4759,8
4760,8
4761,8
4762,2
4763,2
4764,2
4765,2
4766,1
4767,5
4768,4
4769,4
4770,8
4771,3
4772,3
4773,3
4774,3
4775,3
4776,3
4777,3
4778,3
4779,3
4780,3
4781,5
4782,6
4783,6
4784,7
4785,5
4786,7
4787,6
4788,3
4789,8
4790,9
4791,6
4792,6
4793,6
4794,4
4795,4
4796,4
4797,7
4798,1
4799,9
4800,9
4801,3
4802,5
4803,7
4804,4
4805,4
4806,7
4807,7
4808,7
4809,2
4810,1
4811,1
4812,1
4813,2
4814,2
4815,2
4816,2
4817,2
4818,2
4819,2
4820,2
4821,1
4822,8
4823,5
4824,6
4825,6
4826,1
4827,3
4828,6
4829,2
4830,8
4831,8
4832,9
4833,4
4834,9
4835,1
4836,1
4837,1
4838,7
4839,7
4840,3
4841,6
4842,3
4843,4
4844,5
4845,4
4846,4
4847,4
4848,4
4849,4
4850,4
4851,4
4852,4
4853,4
4854,4
4855,4
4856,4
4857,2
4858,8
4859,9
4860,9
4861,8
4862,5
4863,2
4864,4
4865,7
4866,2
4867,4
4868,7
4869,5
4870,2
4871,2
4872,2
4873,6
4874,7
4875,7
4876,3
4877,8
4878,5
4879,5
4880,5
4881,8
4882,4
4883,4
4884,9
4885,9
4886,4
4887,4
4888,5
4889,5
4890,5
4891,2
4892,5
4893,1
4894,1
4895,1
4896,4
4897,5
4898,4
4899,4
4900,7
4901,7
4902,7
4903,3
4904,5
4905,7
4906,3
4907,8
4908,3
4909,3
4910,2
4911,8
4912,5
4913,5
4914,8
4915,2
4916,9
4917,9
4918,9
4919,9
4920,4
4921,4
4922,1
4923,1
4924,8
4925,7
4926,3
4927,4
4928,4
4929,4
4930,6
4931,8
4932,7
4933,7
4934,7
4935,4
4936,4
4937,3
4938,8
4939,9
4940,8
4941,8
4942,8
4943,5
4944,9
4945,4
4946,4
4947,4
4948,4
4949,4
4950,4
4951,1
4952,1
4953,3
4954,4
4955,2
4956,4
4957,8
4958,1
4959,1
4960,2
4961,8
4962,4
4963,2
4964,4
4965,4
4966,1
4967,1
4968,3
4969,4
4970,2
4971,4
4972,9
4973,3
4974,2
4975,4
4976,4
4977,8
4978,7
4979,3
4980,2
4981,4
4982,3
4983,6
4984,4
4985,4
4986,4
4987,7
4988,4
4989,4
4990,4
4991,9
4992,6
4993,8
4994,4
4995,5
4996,4
4997,4
4998,4
4999,4
5000,4
5001,4
5002,4
5003,4
5004,9
5005,5
5006,5
5007,5
5008,5
5009,5
5010,5
5011,5
5012,5
5013,5
5014,5
5015,5
5016,5
5017,5
5018,4
5019,4
5020,1
5021,8
5022,8
5023,7
5024,2
5025,3
5026,5
5027,8
5028,8
5029,8
5030,9
5031,4
5032,4
5033,4
5034,4
5035,4
5036,3
5037,4
5038,3
5039,9
5040,9
5041,7
5042,7
5043,1
5044,4
5045,8
5046,4
5047,4
5048,2
5049,2
5050,4
5051,8
5052,8
5053,4
5054,8
5055,1
5056,7
5057,7
5058,2
5059,8
5060,8
5061,4
5062,7
5063,2
5064,1
5065,4
5066,4
5067,4
5068,4
5069,7
5070,4
5071,4
5072,4
5073,3
5074,3
5075,3
5076,3
5077,3
5078,3
5079,3
5080,3
5081,3
5082,3
5083,7
5084,1
5085,2
5086,2
5087,8
5088,8
5089,9
5090,5
5091,4
5092,8
5093,2
5094,4
5095,4
5096,4
5097,2
5098,4
5099,4
5100,2
5101,4
5102,9
5103,7
5104,2
5105,7
5106,5
5107,1
5108,1
5109,5
5110,5
5111,5
5112,2
5113,8
5114,2
5115,4
5116,2
5117,4
5118,6
5119,6
5120,4
5121,8
5122,6
5123,4
5124,8
5125,5
5126,7
5127,7
5128,7
5129,5
5130,5
5131,2
5132,4
5133,4
5134,9
5135,1
5136,1
5137,3
5138,3
5139,3
5140,3
5141,3
5142,3
5143,3
5144,1
5145,4
5146,4
5147,4
5148,4
5149,4
5150,2
5151,2
5152,7
5153,5
5154,5
5155,5
5156,9
5157,8
5158,8
5159,8
5160,9
5161,4
5162,4
5163,8
5164,6
5165,4
5166,4
5167,5
5168,4
5169,8
5170,8
5171,3
5172,4
5173,1
5174,7
5175,4
5176,8
5177,7
5178,1
5179,7
5180,4
5181,6
5182,6
5183,6
5184,1
5185,4
5186,5
5187,5
5188,8
5189,8
5190,4
5191,4
5192,7
5193,8
5194,4
5195,2
5196,4
5197,7
5198,3
5199,4
5200,8
5201,3
5202,4
5203,7
5204,7
5205,4
5206,8
5207,8
5208,5
5209,1
5210,2
5211,2
5212,1
5213,2
5214,4
5215,4
5216,4
5217,4
5218,3
5219,2
5220,4
5221,4
5222,8
5223,1
5224,9
5225,5
5226,5
5227,5
5228,5
5229,5
5230,8
5231,5
5232,5
5233,8
5234,9
5235,9
5236,9
5237,9
5238,9
5239,9
5240,9
5241,9
5242,4
5243,4
5244,8
5245,4
5246,9
5247,5
5248,4
5249,4
5250,8
5251,5
5252,5
5253,8
5254,2
5255,7
5256,4
5257,8
5258,4
5259,2
5260,6
5261,7
5262,4
5263,7
5264,7
5265,6
5266,9
5267,9
5268,2
5269,2
5270,2
5271,5
5272,7
5273,5
5274,7
5275,5
5276,7
5277,1
5278,5
5279,1
5280,1
5281,9
5282,5
5283,7
5284,7
5285,3
5286,3
5287,3
5288,3
5289,3
5290,3
5291,3
5292,3
5293,3
5294,3
5295,8
5296,5
5297,9
5298,4
5299,7
5300,8
5301,8
5302,8
5303,8
5304,8
5305,9
5306,4
5307,4
5308,8
5309,2
5310,4
5311,4
5312,3
5313,2
5314,2
5315,5
5316,3
5317,7
5318,8
5319,4
5320,8
5321,2
5322,2
5323,2
5324,2
5325,5
5326,5
5327,5
5328,5
5329,4
5330,8
5331,4
5332,7
5333,7
5334,3
5335,7
5336,8
5337,7
5338,7
5339,7
5340,9
5341,9
5342,1
5343,7
5344,9
5345,4
5346,7
5347,6
5348,1
5349,1
5350,1
5351,9
5352,9
5353,3
5354,5
5355,7
5356,4
5357,6
5358,1
5359,4
5360,5
5361,7
5362,8
5363,5
5364,4
5365,4
5366,9
5367,9
5368,4
5369,2
5370,2
5371,8
5372,9
5373,2
5374,4
5375,5
5376,2
5377,8
5378,3
5379,4
5380,4
5381,7
5382,3
5383,2
5384,5
5385,7
5386,8
5387,2
5388,8
5389,3
5390,3
5391,3
5392,3
5393,3
5394,3
5395,3
5396,3
5397,3
5398,3
5399,3
5400,4
5401,8
5402,8
5403,3
5404,5
5405,5
5406,7
5407,4
5408,4
5409,5
5410,3
5411,3
5412,3
5413,3
5414,7
5415,7
5416,8
5417,4
5418,2
5419,2
5420,8
5421,8
5422,4
5423,7
5424,5
5425,5
5426,4
5427,5
5428,9
5429,2
5430,2
5431,2
5432,1
5433,8
5434,4
5435,2
5436,9
5437,8
5438,8
5439,7
5440,7
5441,7
5442,8
5443,2
5444,2
5445,1
5446,4
5447,4
5448,7
5449,8
5450,8
5451,8
5452,8
5453,7
5454,4
5455,1
5456,4
5457,4
5458,7
5459,2
5460,4
5461,7
5462,1
5463,7
5464,2
5465,5
5466,5
5467,7
5468,7
5469,2
5470,5
5471,8
5472,8
5473,8
5474,3
5475,6
5476,9
5477,7
5478,4
5479,5
5480,1
5481,1
5482,3
5483,3
5484,7
5485,3
5486,3
5487,7
5488,7
5489,5
5490,5
5491,5
5492,5
5493,5
5494,5
5495,5
5496,5
5497,5
5498,5
5499,5
5500,5
5501,5
5502,5
5503,4
5504,4
5505,3
5506,2
5507,8
5508,1
5509,4
5510,5
5511,5
5512,3
5513,4
5514,4
5515,9
5516,8
5517,5
5518,4
5519,8
5520,6
5521,1
5522,5
5523,7
5524,2
5525,8
5526,8
5527,8
5528,8
5529,9
5530,9
5531,2
5532,4
5533,4
5534,5
5535,7
5536,4
5537,6
5538,4
5539,5
5540,5
5541,5
5542,5
5543,5
5544,5
5545,5
5546,5
5547,5
5548,5
5549,5
5550,5
5551,5
5552,5
5553,5
5554,5
5555,5
5556,5
5557,2
5558,9
5559,4
5560,6
5561,4
5562,5
5563,5
5564,8
5565,9
5566,9
5567,9
5568,9
5569,9
5570,9
5571,9
5572,9
5573,9
5574,4
5575,4
5576,7
5577,2
5578,9
5579,5
5580,2
5581,3
5582,3
5583,3
5584,3
5585,3
5586,3
5587,3
5588,3
5589,3
5590,3
5591,9
5592,9
5593,2
5594,4
5595,4
5596,8
5597,7
5598,5
5599,4
5600,1
5601,1
5602,4
5603,4
5604,8
5605,4
5606,6
5607,5
5608,5
5609,6
5610,7
5611,4
5612,4
5613,2
5614,2
5615,4
5616,7
5617,5
5618,9
5619,5
5620,2
5621,4
5622,4
5623,8
5624,7
5625,4
5626,2
5627,9
5628,9
5629,4
5630,9
5631,3
5632,8
5633,2
5634,8
5635,4
5636,8
5637,8
5638,3
5639,3
5640,3
5641,3
5642,3
5643,9
5644,4
5645,4
5646,8
5647,1
5648,1
5649,2
5650,7
5651,8
5652,8
5653,3
5654,8
5655,8
5656,9
5657,4
5658,4
5659,9
5660,6
5661,1
5662,3
5663,7
5664,7
5665,7
5666,7
5667,7
5668,3
5669,7
5670,4
5671,4
5672,8
5673,8
5674,4
5675,5
5676,4
5677,2
5678,8
5679,8
5680,9
5681,7
5682,4
5683,4
5684,4
5685,4
5686,4
5687,8
5688,8
5689,4
5690,2
5691,3
5692,6
5693,4
5694,7
5695,8
5696,8
5697,2
5698,1
5699,5
5700,7
5701,7
5702,7
5703,7
5704,7
5705,7
5706,7
5707,5
5708,7
5709,2
5710,2
5711,2
5712,2
5713,6
5714,3
5715,4
5716,8
5717,5
5718,8
5719,8
5720,4
5721,6
5722,1
5723,5
5724,5
5725,8
5726,2
5727,7
5728,8
5729,5
5730,4
5731,6
5732,7
5733,5
5734,8
5735,8
5736,8
5737,8
5738,8
5739,2
5740,7
5741,4
5742,8
5743,5
5744,4
5745,8
5746,9
5747,4
5748,1
5749,1
5750,1
5751,4
5752,2
5753,2
5754,6
5755,8
5756,3
5757,1
5758,9
5759,9
5760,9
5761,2
5762,2
5763,2
5764,5
5765,4
5766,5
5767,3
5768,6
5769,6
5770,1
5771,4
5772,8
5773,7
5774,7
5775,6
5776,7
5777,7
5778,1
5779,9
5780,4
5781,7
5782,1
5783,1
5784,7
5785,8
5786,1
5787,7
5788,7
5789,7
5790,7
5791,7
5792,7
5793,7
5794,7
5795,7
